smiles,DSSTox_CID,Formula,FW,NR-AR,NR-AR-LBD,NR-AhR,NR-Aromatase,NR-ER,NR-ER-LBD,NR-PPAR-gamma,SR-ARE,SR-ATAD5,SR-HSE,SR-MMP,SR-p53
COC(=O)c1ccc(C)cc1C1=NC(=O)C(C)(C(C)C)N1,12412,C16H20N2O3,288.3416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
c1ccc2c(c1)ccc1ncccc12,4585,C13H9N,179.2173,0.0,0.0,0.0,,0.0,,,,0.0,0.0,,1.0
Cc1ccccc1N.Cl,1364,C7H10ClN,143.6140 (107.1531+36.4609),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CC(C)CCCCCCc1ccc(O)cc1,9055,C15H24O,220.3505,0.0,0.0,0.0,,1.0,1.0,0.0,0.0,0.0,,1.0,
OC(c1ccc(F)cc1)(c1cncnc1)c1ccccc1Cl,22220,C17H12ClFN2O,314.7414,0.0,0.0,,1.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0
CCCCOCCOC(=O)COc1nc(Cl)c(Cl)cc1Cl,12579,C13H16Cl3NO4,356.6294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
Cc1ccccc1S(N)(=O)=O,1362,C7H9NO2S,171.2169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
CC(C)NC[C@@H](O)COc1cccc2ccccc12,25304,C16H21NO2,259.3434,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,,0.0
O=C1OC[C@H](Cc2cccc(O)c2)[C@H]1Cc1cccc(O)c1,28157,C18H18O4,298.3331,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
CCC(=O)OCc1ccc(OC)cc1,27706,C11H14O3,194.2271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ClC1=C(Cl)C(Cl)(Cl)C(Cl)=C1Cl,688,C5Cl6,272.7715,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
O=C(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,11865,C8HF15O2,414.0684,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
CN(C)C(=S)[S-].CN(C)C(=S)[S-].[Cu+2],345,C6H12CuN2S4,303.9789 (120.2170+120.2170+63.5449),0.0,,,,,1.0,,,1.0,1.0,,0.0
CCCCCCCCCCCC(=O)O.OCCN(CCO)CCO,27183,C18H39NO5,349.5060 (200.3178+149.1882),0.0,0.0,0.0,,,0.0,0.0,,0.0,,0.0,0.0
CCCCC(CC)COP(=O)(Oc1ccccc1)Oc1ccccc1,5300,C20H27O4P,362.3997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0
CC(COc1ccc(C(C)(C)C)cc1)OS(=O)OCCCl,97,C15H23ClO4S,334.8587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
N#CN,14490,CH2N2,42.04,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O=C(Nc1ccc(/C=C/c2ccc(NC(=O)c3cc(S(=O)(=O)O)c4cccnc4c3O)cc2S(=O)(=O)O)c(S(=O)(=O)O)c1)c1cc(S(=O)(=O)O)c2cccnc2c1O,28689,C34H24N4O16S4,872.8316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0
CCc1cccc2c3c([nH]c12)C(CC)(CC(=O)O)OCC3,615,C17H21NO3,287.3535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
N[C@@H](C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(Cl)CS[C@H]12)c1ccccc1,2748,C15H14ClN3O4S,367.8074,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0
CC(=O)c1ccc(Cl)c(Cl)c1Cl,2256,C8H5Cl3O,223.4837,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CC(C)NC(C)Cc1ccc(I)cc1.Cl,25774,C12H19ClIN,339.6434 (36.4609+303.1825),0.0,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,,,0.0
O=C(OCCOCCOC(=O)c1ccccc1)c1ccccc1,6967,C18H18O5,314.3325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O=C(Oc1ccccc1)c1ccccc1,28185,C13H10O2,198.2173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CN1CCC[C@H]1c1cccnc1,930,C10H14N2,162.2316,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0
N=C(N)NC(=O)c1nc(Cl)c(N)nc1N,23853,C6H8ClN7O,229.627,0.0,0.0,,0.0,,0.0,,,0.0,,,1.0
CCCC(C)(COC(N)=O)COC(=O)NC1CC1,26246,C12H22N2O4,258.3141,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0
O=c1nn[nH]c2ccccc12,6544,C7H5N3O,147.1341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C=CCOC(C)=O,4437,C5H8O2,100.1158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
O=C1c2ccccc2C(=O)c2cc(S(=O)(=O)[O-])ccc21.[Na+],24535,C14H7NaO5S,310.2571 (287.2679+22.9892),0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
CC(CC(=O)Cl)CC(C)(C)C,29140,C9H17ClO,176.6837,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nc1ccncc1,3870,C5H6N2,94.1145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0
CC(C)OC(=O)C(C)(C)Oc1ccc(C(=O)c2ccc(Cl)cc2)cc1,9874,C20H21ClO4,360.8313,0.0,0.0,,,,0.0,0.0,,0.0,,0.0,0.0
N#CC(CCc1ccc(Cl)cc1)(Cn1cncn1)c1ccccc1,12548,C19H17ClN4,336.8181,0.0,0.0,,1.0,,0.0,,,,0.0,,
CC(C)(C)C(=O)C(Cl)Cl,7822,C6H10Cl2O,169.049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CC(C)C(=O)Nc1ccc([N+](=O)[O-])c(C(F)(F)F)c1,11121,C11H11F3N2O3,276.2118,0.0,0.0,0.0,,,0.0,0.0,,,0.0,,
CCC(C)(CCC(C)C)C(=O)[O-].CCC(C)(CCC(C)C)C(=O)[O-].[Ca+2],24902,C20H38CaO4,382.5913 (171.2572+40.0769+171.2572),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
c1cc(-c2ccncc2)ccn1,7200,C10H8N2,156.1839,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCOC(N)=O,1427,C3H7NO2,89.0932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0
CCCCCC[n+]1ccccc1.O=S(=O)([O-])C(F)(F)F,29292,C12H18F3NO3S,313.3364 (164.2668+149.0697),0.0,0.0,0.0,0.0,,0.0,0.0,1.0,0.0,0.0,0.0,0.0
CCCCC(CC)COC(=O)c1ccc(C(=O)OCC(CC)CCCC)c(C(=O)OCC(CC)CCCC)c1,6265,C33H54O6,546.7783,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
N#CCCN(CCO)CCO,24603,C7H14N2O2,158.1983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
O=[N+]([O-])c1ccc(C=Cc2ccc([N+](=O)[O-])cc2S(=O)(=O)[O-])c(S(=O)(=O)[O-])c1.[Na+].[Na+],7542,C14H8N2Na2O10S2,474.3303 (428.3518+22.9892+22.9892),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCC(=O)O[C@]1(c2ccccc2)CCN(C)C[C@H]1C,26766,C16H23NO2,261.3593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0
CCCNC(=O)NS(=O)(=O)c1ccc(Cl)cc1,322,C10H13ClN2O3S,276.7398,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCOc1ccc(NC(N)=O)cc1,580,C9H12N2O2,180.2038,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nn1cnnc1,13058,C2H4N4,84.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COc1ccc(CCO)cc1,21518,C9H12O2,152.1904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[O-][n+]1cc[n+]([O-])c2ccccc21,26165,C8H6N2O2,162.1454,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0
CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(CSc3nc(=O)c([O-])nn3C)CS[C@H]12)c1csc(N)n1.O.O.O.[Na+].[Na+],25887,C18H22N8Na2O10S3,652.5894 (22.9892+552.5651+22.9892+18.0153+18.0153+18.0153),0.0,0.0,,0.0,,0.0,0.0,,0.0,,0.0,0.0
Clc1cccc(N2CCNCC2)c1,25138,C10H13ClN2,196.6766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0
COc1ccc(OC(F)(F)F)cc1CN[C@H]1CCCN[C@H]1c1ccccc1,27251,C20H23F3N2O2,380.404,0.0,0.0,0.0,,,0.0,0.0,,0.0,0.0,,0.0
CC[N+](CC)(CC(=O)Nc1c(C)cccc1C)Cc1ccccc1.O=C([O-])c1ccccc1,14376,C28H34N2O3,446.5812 (121.1139+325.4672),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
Cl.N=C(N)NC(=N)NCCc1ccccc1,1121,C10H16ClN5,241.7205 (205.2596+36.4609),0.0,0.0,,0.0,,0.0,0.0,,0.0,,0.0,0.0
CCCC(=O)N1CCCN(c2nc(N)c3cc(OC)c(OC)cc3n2)CC1.Cl,28514,C19H28ClN5O3,409.9103 (373.4494+36.4609),0.0,0.0,,0.0,,0.0,0.0,,0.0,,,0.0
CN1CCN(CCCN2c3ccccc3Sc3ccc(S(=O)(=O)N(C)C)cc32)CC1.CS(=O)(=O)O.CS(=O)(=O)O,25558,C24H38N4O8S4,638.8405 (96.1057+96.1057+446.6292),0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0
NCCCN1CCN(CCCN)CC1,2246,C10H24N4,200.3244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O=C(c1ccccc1)c1ccc(O)cc1O,2406,C13H10O3,214.2167,0.0,,0.0,0.0,1.0,1.0,0.0,,0.0,0.0,,0.0
ClCC1CO1,566,C3H5ClO,92.5242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCCCCCCCCCC(=O)O,1690,C11H22O2,186.2912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[Na+].[O-][Br+2]([O-])[O-],3837,BrNaO3,150.8920 (22.9892+127.9027),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
O[C@@H]([C@H](O)[C@H](O)CBr)[C@H](O)CBr,2918,C6H12Br2O4,307.9651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CC/C=C\CCOC(=O)CCCCC,27560,C12H22O2,198.3019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CC1=C(C)S(=O)(=O)CCS1(=O)=O,4052,C6H10O4S2,210.2712,0.0,0.0,0.0,1.0,,0.0,,1.0,0.0,0.0,0.0,0.0
CC12CCC(CC1)C(C)(C)O2,616,C10H18O,154.2493,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCCN(CCOc1c(Cl)cc(Cl)cc1Cl)C(=O)n1ccnc1,4270,C15H16Cl3N3O2,376.6654,0.0,0.0,1.0,1.0,,0.0,0.0,1.0,0.0,0.0,0.0,0.0
CC(=O)OCC(COC(C)=O)OC(C)=O,6691,C9H14O6,218.2039,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BrCCBr,415,C2H4Br2,187.8612,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
Cc1cc(Cl)ccc1N.Cl,288,C7H9Cl2N,178.0591 (141.5981+36.4609),0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
CCCCC(=O)OCC(=O)[C@H]1[C@H](C)C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,28524,C27H36F2O5,478.5685,1.0,1.0,,,0.0,0.0,0.0,,0.0,,0.0,0.0
C=CC(=O)OCCCCO,24623,C7H12O3,144.1684,0.0,0.0,0.0,,0.0,,0.0,1.0,0.0,,0.0,0.0
Oc1cccc(-c2c3nc(c(-c4cccc(O)c4)c4ccc([nH]4)c(-c4cccc(O)c4)c4nc(c(-c5cccc(O)c5)c5ccc2[nH]5)CC4)C=C3)c1,28545,C44H32N4O4,680.7493,0.0,,0.0,,,0.0,,,,,,
CCCCCCCCC/C=C/CC1CC(=O)OC1=O,5217,C16H26O3,266.3758,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
Cc1cnc(C(=O)O)c[n+]1[O-],26202,C6H6N2O3,154.1234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0
C=C1[C@H]2CC[C@@H]3[C@H]2C(C)(C)CCC[C@]13C,27045,C15H24,204.3511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCCC[P+](CC)(CCCC)CCCC.CCOP(=O)([O-])OCC,29100,C18H42O4P2,384.4712 (231.3771+153.0941),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CO/N=C(/C1=NOCCO1)c1ccccc1Oc1ncnc(Oc2ccccc2Cl)c1F,14625,C21H16ClFN4O5,458.8269,0.0,,0.0,,,,,1.0,0.0,0.0,1.0,
CCOC(=O)C1=NOC(c2ccccc2)(c2ccccc2)C1,20360,C18H17NO3,295.3325,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
C=CC(=O)NC(C)C,13754,C6H11NO,113.1576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cc1cc(C)c(O)c(C)c1,2049,C9H12O,136.191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COP(=O)(OC)OC=C(Cl)Cl,449,C4H7Cl2O4P,220.9757,0.0,,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,0.0,0.0
CCCN(CCC)c1c([N+](=O)[O-])cc(C(F)(F)F)c(N)c1[N+](=O)[O-],14210,C13H17F3N4O4,350.2937,0.0,,,,,,,,0.0,,1.0,
ClC(Cl)=C(Cl)C(Cl)=C(Cl)Cl,683,C4Cl6,260.7608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O=C(C(Cl)Cl)N1CCOC12CCCCC2,24575,C10H15Cl2NO2,252.1376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
OCCSCCO,6878,C4H10O2S,122.186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CC(=O)CCC1=C(C)CCCC1(C)C,27200,C13H22O,194.3132,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
O=C(O)Cc1sc(-c2ccccc2)nc1-c1ccc(Cl)cc1,3050,C17H12ClNO2S,329.8007,0.0,,,0.0,0.0,0.0,1.0,,0.0,,1.0,0.0
NC(=O)c1cccnc1,929,C6H6N2O,122.1246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0
CC1=CCC(C(C)C)C=C1,27593,C10H16,136.234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
c1ccc(N=NNc2ccccc2)cc1,4934,C12H11N3,197.2358,0.0,0.0,1.0,,1.0,0.0,,1.0,0.0,0.0,,0.0
C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CC[C@H]2O,2377,C18H24O2,272.382,0.0,1.0,0.0,,1.0,1.0,0.0,,0.0,0.0,1.0,1.0
O=C(O)c1ccc2cc(O)ccc2c1,9312,C11H8O3,188.1794,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ClC(Cl)=C(c1ccc(Cl)cc1)c1ccc(Cl)cc1,374,C14H8Cl4,318.0253,0.0,,0.0,0.0,,0.0,0.0,1.0,0.0,0.0,1.0,
C=Cc1cccc(C)c1,1436,C9H10,118.1757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CN1CCCN(C(c2ccccc2)c2ccc(Cl)cc2)CC1,25635,C19H23ClN2,314.8523,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,
CC(C)=CCC/C(C)=C/CC/C(C)=C/CO,12389,C15H26O,222.3663,0.0,0.0,0.0,,,0.0,0.0,,0.0,,0.0,0.0
C[Si]1(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O1,7205,C8H24O4Si4,296.6158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cc1ccc(C=O)cc1C,21626,C9H10O,134.1751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CC[N+](=O)[O-],969,C2H5NO2,75.0666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
Cc1nc(-c2ccc(Cl)cc2)oc1COC(C)(C)C(=O)O,26216,C15H16ClNO4,309.7448,0.0,0.0,0.0,0.0,1.0,0.0,1.0,,0.0,,0.0,0.0
OCc1cc(C(O)CNCCCCCCOCCCCc2ccccc2)ccc1O,3571,C25H37NO4,415.5656,0.0,0.0,0.0,,,0.0,,,0.0,,,0.0
NC(=O)[C@@H]1CCCN1C(=O)[C@H](Cc1cnc[nH]1)NC(=O)[C@@H]1CCC(=O)N1,3533,C16H22N6O4,362.3837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0
N#C[S-].[K+],9619,CKNS,97.1807 (58.0829+39.0978),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CC(C[N+](C)(C)C)OC(N)=O.[Cl-],2676,C7H17ClN2O2,196.6751 (161.2215+35.4535),0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0
C=C(C)C#N,4176,C4H5N,67.0892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CN(C)CCC=C1c2ccccc2C(C)(C)c2ccccc21.Cl,26835,C21H26ClN,327.8908 (291.4299+36.4609),0.0,0.0,0.0,1.0,0.0,,,,0.0,,,0.0
C[C@@H]1O[C@@H](OC[C@H]2O[C@@H](Oc3c(-c4ccc(O)c(O)c4)oc4cc(O)cc(O)c4c3=O)[C@H](O)[C@@H](O)[C@@H]2O)[C@H](O)[C@H](O)[C@H]1O,2326,C27H30O16,610.5175,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,,0.0,0.0
CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(C[n+]3ccc(N)n3CCO)CS[C@H]12)c1csc(N)n1.O=S(=O)(O)O,26795,C19H24N8O10S3,620.6365 (522.5580+98.0785),0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0
O=S1(=O)CC(Cl)(Cl)C(Cl)(Cl)C1,21461,C4H4Cl4O2S,257.9504,0.0,,,,,1.0,1.0,,1.0,1.0,,
CCN(C(C)=O)c1cccc(-c2ccnc3c(C#N)cnn23)c1,3748,C17H15N5O,305.3339,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0
CCC(=O)N(c1ccccc1)C1CCN(Cc2ccccc2)CC1.Cl,28859,C21H27ClN2O,358.9049 (322.4439+36.4609),0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
c1ccc(Oc2ccccc2)cc1,1847,C12H10O,170.2072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CC1COc2ccccc2N1C(=O)C(Cl)Cl,9572,C11H11Cl2NO2,260.1165,0.0,0.0,1.0,,0.0,,,1.0,0.0,0.0,0.0,1.0
c1ccoc1,646,C4H4O,68.074,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oc1ccc(Cl)cc1Sc1cc(Cl)ccc1O,6137,C12H8Cl2O2S,287.1617,0.0,,0.0,,,,0.0,,,1.0,1.0,
C[Si](C)(C)O[Si](O)(O)O,24958,C3H12O4Si2,168.296,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
CC(C)Cc1ccc(C(C)C(=O)O)cc1,732,C13H18O2,206.2808,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cc1cc(O)cc(C)c1Cl,12316,C8H9ClO,156.6095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,1.0,0.0
CN(C)C(=O)Nc1ccc(Oc2ccc(Cl)cc2)cc1,20287,C15H15ClN2O2,290.7448,0.0,0.0,1.0,1.0,,0.0,0.0,1.0,0.0,0.0,1.0,0.0
COc1ccccc1/C=C/C=O,5551,C10H10O2,162.1852,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
CCC(C)(c1ccc(O)cc1)c1ccc(O)cc1,2442,C16H18O2,242.3129,0.0,0.0,0.0,,1.0,,,1.0,0.0,0.0,1.0,1.0
O=C1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,6549,C6H10O6,178.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0
COc1cc(Br)c(C[N+]2(CCOCCC3CCC4CC3C4(C)C)CCOCC2)cc1OC.[Br-],28540,C26H41Br2NO4,591.4160 (511.5115+79.9045),0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,,0.0
CCC(C)c1cccc(C(C)CC)c1O,24440,C14H22O,206.3239,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
O.O.O=c1nc([O-])n(Cl)c(=O)n1Cl.[Na+],9761,C3H4Cl2N3NaO5,255.9767 (18.0153+18.0153+196.9569+22.9892),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O=C(O)COc1ccccc1,5873,C8H8O3,152.1473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O=C(O)c1ccc(CO)o1,13098,C6H6O4,142.1094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
c1ccc2c(c1)OCC(CN1CCCCC1)O2,26269,C14H19NO2,233.3062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0
Cc1ccc(O)cc1,1869,C7H8O,108.1378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0
O=[N+]([O-])/N=C1\NCCN1Cc1ccc(Cl)nc1,12442,C9H10ClN5O2,255.661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0
[Cl][V]([Cl])([CH]1C=CC=C1)[CH]1C=CC=C1,4616,C10H10Cl2V,252.0339,0.0,,0.0,,0.0,,,1.0,0.0,,0.0,
C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@@H]43)[C@@H]1CC[C@@H]2O,3350,C18H26O2,274.3978,1.0,1.0,0.0,0.0,1.0,1.0,0.0,,0.0,,0.0,0.0
Cc1cc(=O)oc2cc(O)ccc12.O,26976,C10H10O4,194.1840 (176.1687+18.0153),0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,1.0
N#CC1(O)CCCCC1,4878,C7H11NO,125.1683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O=[N+]([O-])c1ccc(O)cc1,1834,C6H5NO3,139.1088,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
N#CCBr,1496,C2H2BrN,119.948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O=[N+]([O-])c1cc([As](=O)(O)O)ccc1O,956,C6H6AsNO6,263.0365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,25306,C23H29FO6,420.4712,1.0,1.0,,,0.0,0.0,0.0,,0.0,,0.0,0.0
Cc1c(C)c2c(c(C)c1OC(=O)CCC(=O)O)CC[C@@](C)(CCC[C@H](C)CCC[C@H](C)CCCC(C)C)O2,6151,C33H54O5,530.7789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0
Cc1ccc(S(=O)(=O)Oc2ccc(N=Nc3ccc(-c4ccc(N=Nc5c(O)ccc6cc(S(=O)(=O)[O-])cc(S(=O)(=O)[O-])c56)c(C)c4)cc3C)cc2)cc1.[Na+].[Na+],1224,C37H28N4Na2O10S3,830.8136 (784.8351+22.9892+22.9892),0.0,0.0,0.0,,,0.0,0.0,,0.0,0.0,,0.0
CC(C)(OOC(C)(C)c1ccccc1)c1ccccc1,5017,C18H22O2,270.3661,0.0,0.0,0.0,,1.0,1.0,0.0,,0.0,,1.0,0.0
OCCOCCOCCOCCO,6922,C8H18O5,194.2255,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
CO[C@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,6605,C7H14O6,194.1825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O=C(O)CCCc1ccc(N(CCCl)CCCl)cc1,263,C14H19Cl2NO2,304.2122,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,0.0,1.0
O=c1c2ccccc2oc2ccccc12,1795,C13H8O2,196.2014,0.0,0.0,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CC1CCCNC1,9195,C6H13N,99.1741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
CC(C)CCCC(C)CC=O,24826,C10H20O,156.2652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
